Protocol,Domain,Path,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,web_traffic,domain_registration_length,dns_record,statistical_report,age_domain,http_tokens,label
http,emailbradesco.esy.es,/mail/mobile/app/thmpv.php,0,2,0,0,0,2,0,1,1,1,1,1,0,1
http,www.fontedevidaeterna.org.br,/confirminfochaseonline.com/chase/5915a83c5ca352d1a60f39bf8aacaff2/email.php,0,1,0,0,0,1,0,1,1,1,0,1,0,1
http,sivasosb.org.tr,/joomla1.txt,0,2,1,0,0,1,0,2,1,1,0,1,0,1
http,cabinetelendil.be,/hil/office/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,universityrankings.com.au,/css/OWA(1).HTML,0,0,0,0,0,2,0,2,1,1,0,1,0,1
http,snfp.ro,/wp-content/plugins/moc.htm,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,bit.ly,/2p6nYKl,0,0,0,0,0,0,1,0,1,1,0,1,0,1
https,srixlex.com,/server/squar/KE11Y,0,0,0,0,0,0,1,1,1,1,1,1,0,1
http,constructions.pancakeapps.com,,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,poggisub.it,/modules/Dropbox/Dropbox/Dropbox/1f539c7b586499970ef4ac3c9f72f596/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,bisnis101.com,/share/view/adobe/user/login/index.htm,0,2,0,0,0,0,0,1,1,1,1,1,0,1
https,elicos.com,/cha/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/index.php,0,1,0,0,0,0,0,2,1,1,0,1,1,1
http,banorte-rs.com,/JKKUIGH/HJ6GHKH/HGJ65/FGG5J/NG43/N5DF/NB4F/NH54/HN4/N5GG/H44H/N66G/J55G/,0,1,0,0,1,0,0,1,1,1,1,1,0,1
http,bright-wedding.com.ua,/wp-content/uploads/2017/05/.a/,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,www.siclogistics.com,/hb.htm,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.meu-fgtscaixa.com,/2017/pages/inter/index.php,0,2,0,0,1,2,0,1,1,1,1,1,0,1
https,www.pellicole-adesive.com,/logs/public/,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,www.formget.com,/app/forms/view/RQcc-246023,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,www.sping-doo.si,/http/www/Santander.com.br/br/Cliente_ID=/,0,2,0,0,1,1,0,1,1,1,0,1,1,1
http,page.app15.in,/themeset1_2015-08-07-11-24-38/app/y/index.htm,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,paypal1.uk-ppl202.com,/sd/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
https,tinyurl.com,/l6as4o2,0,0,0,0,0,0,1,0,1,1,0,1,0,1
https,www.maszx.org,/template/default/portal/roox/index.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,segurom3.beget.tech,/atendimentoseguro/,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,belgiumimagyarok.be,/wp/log.htm,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,faridhosiery.com,/aol.net/www.aol.com/index.htm,0,0,0,0,0,1,0,1,1,1,0,1,0,1
http,mashtaresort.com,/mail.htm,0,2,0,0,0,0,1,1,1,1,1,1,0,1
http,pixelnam.net,/skonsko/BDBBB4/BDBBB/BDBBB/dpbx/index.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,www.unitedkingdomimmigrationservices.org,/jj_jp/e3dc325482ee637ca0bda89a9370b486/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,grannyflat-s.com.au,/army/domainz/domainz/review/,0,1,1,0,1,2,0,1,1,1,1,1,0,1
http,ip-160-153-224-253.ip.secureserver.net,/,0,0,0,0,1,2,0,0,1,1,0,1,0,1
http,inativasfgtsativas.site,/tnt/caixa.gov.br/pages/inter/envio1.php,0,2,0,0,0,1,0,1,1,1,1,1,0,1
http,piewerks.com,/chinex/ogs/draft/mail.htm,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,www.facebooknotsz.gq,/f4/123456.mob,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,www.facebooknotsz.gq,/f4/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,savagtolldoc.us,/done/index.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,sivasosb.org.tr,/webvc/index.php,0,1,0,0,0,2,0,2,1,1,0,1,0,1
http,simer.com.tr,/tescoonlineupdate.secures/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.antiquehostel.ro,/logs/sxxs/dda6e20944a66809a09f4c577a882cac/verification/verification.php,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,www.carolyneslick.com,/chase/Chase_Online.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,piewerks.com,/chinex/ogs/draft/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,robashburn.com,/gg/ayo1/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.faridhosiery.com,/new/yahoo/login_verify2&amp;.src=ym/mail.html,0,2,0,0,0,1,0,1,1,1,1,1,0,1
http,www.snaphelp.byethost18.com,,0,0,0,0,0,2,0,2,1,1,0,1,0,1
http,www.prize.life,/libraries/joomla/cp.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,camillascake.it,//images/bannerss/.default/.express/.manage/.impress/.service/,0,1,0,1,0,1,0,1,1,1,0,1,0,1
http,librievini.it,/casfhgkjfhgkjdfhuigiyuyuruejfhjhgfjdhkj,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,offerup.com------------------login-confirm-account.aggly.com,/Login%20-%20OfferUp.htm,0,1,0,0,1,1,0,1,1,1,0,1,0,1
http,onlin-info-alert-sys-01.esy.es,/us/Home/62i83dr26j,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,carolyneslick.com,/chase/Chase_Online.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,email.premiumx.my,/edr/GD/PI/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,seguranca-santa-mobile.000webhostapp.com,/app/dados.php,0,2,0,0,1,2,0,0,1,1,0,1,0,1
http,sarmawola.pl,/signin/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,bit.ly,/2pD2nLt,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,makingdigital.com.br,/wp-includes/CentralClientes/index1.php,0,2,0,0,0,2,0,2,1,1,0,1,0,1
http,cliente01.novoportalb-b.com.br,/,0,2,0,0,1,1,0,1,1,1,1,1,0,1
http,carolyneslick.com,/yah/Yah/T/Y1.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,faridhosiery.com,/new/yahoo/login_verify2&amp;.src=ym/mail.html,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,www.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.ct56372.tmweb.ru,/oferta.cliente,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,saldoinativofgts.com,/contas/acesso/pages/inter/index.php,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,recover-acct8431.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,recovery-your-acct-chekpoin-402.esy.es,/recovery/index.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
https,dhiyaselectric.co.id,/o%20-%20Copy.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,bit.ly,/2oXbqtJ,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,activation-locked-help17.16mb.com,/help-fb/fb.mobile/index.php,0,2,0,0,1,1,0,1,1,1,1,1,0,1
http,www.hallwaystreetsigns.com,/pdfs/home/1baec2b40858a848369b35612c8fb982/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,cellusconections.info,/ule23575/watchts%3Fv%3DVI1awdJBldc/Qbqo-bQpoho/TFHY-J77vmw/index1.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,supporto-informatici.info,/cartasi.html,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,tinyurl.com,/kbtetvp,0,0,0,0,0,0,1,0,1,1,0,1,0,1
http,cargo-hangnadim.com,/surecers/Discover.com/index.htm,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/images/iphone/esp/error.php,0,2,0,0,0,2,1,1,1,1,0,1,0,1
http,kenmetcalf.com,/old/images/su.htm,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/images/iphone/js/home.php,0,2,0,0,0,2,1,1,1,1,0,1,0,1
http,thomasmorall.co,/amex/Validation/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,bibliophile.free.fr,/tax.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.promosmilancamp.it,/mjc/hwdvideos/thumbs/indo.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,pages-5503.hol.es,/log1.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,pages-5503.hol.es,/facebook-security,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,safety-check-73652.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,plumberstomballtx.net,/wp-content/bod/E2F-BIN/E2NCNR01.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,desbloqueiomobile.com,/to/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,whatsmyhomesvalue.us,/DocuSign/Secured/healthgov/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,wrkinprog.com,/wp-admin/network/docs/a065df23d91e4a420483d210fd1689c7,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,cover-acct8678.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,www.bestlight.gr,/skin/frontend/default/modern/images/media/index.php,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,liceosanconrado.cl,/00202fjf/casts/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,ashimsolutions.com,/logchase_dpt/index.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,festainfantilbh.com.br,/piscina_de_bolinhas/index.htm,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,ovbppst.pe.hu,/00987654565456765342345678uujujujjuj7654576890987654567890/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
https,dallas177.arvixeshared.com,/~jforgash/Ppl.php,0,0,0,0,0,2,0,0,1,1,0,1,0,1
http,pursorder.esy.es,/purchase/,0,2,1,0,0,2,0,1,1,1,1,1,0,1
http,meowmeowmugs.com,/nccx7ak/index.htm,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,dhlmail.000webhostapp.com,/Linkedinn/login.htm,0,0,0,0,0,2,0,0,1,1,0,1,0,1
http,dhlmail.000webhostapp.com,/Linkedinn/Email_error.htm,0,2,0,0,0,2,0,0,1,1,0,1,0,1
http,mirazfood.com,/update/New/success.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,paypal.gb-ppsweb.com,/sd/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/images/iphone/js/zawd.php,0,2,0,0,0,2,1,1,1,1,0,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/images/iphone/esp/esp.php,0,2,0,0,0,2,1,1,1,1,0,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/facets/menu/themes/touch/esp/zessd.php,0,1,0,0,0,2,1,1,1,1,0,1,0,1
http,www.nanotechnopolis.com,/validdocument/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,www.nanotechnopolis.com,/validdocument/9dbe7127e25a7065795f971452e848c0/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,www.nanotechnopolis.com,/viewdocs/216a90999c44c5fba9a4df02e696bd37/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,www.nanotechnopolis.com,/viewdocs/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,netlflex-001-site1.1tempurl.com,/isnm/,0,0,0,0,1,0,0,2,1,1,1,1,0,1
http,www.unitedkingdomimmigrationservices.org,/jj_jp/ab915942e58c760ebd16ed102c0a54e2/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,www.unitedkingdomimmigrationservices.org,/jj_jp/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,c3pluscs.com,/secured/index.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.skytel.lk,/bofa/home/login.php,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/html/layouts/html/xewsaq.php,0,1,0,0,0,2,1,1,1,1,0,1,0,1
http,lightshadeinc.com,/wp-content/dropbox/dropbox/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.eladorno.co,/de/index.htm,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,new72matchphotos.890m.com,/index.htm,0,0,0,0,0,2,0,2,1,1,1,1,0,1
http,p0f.desi,/Login_to_Your_Account(9).htm,0,0,0,0,0,0,0,1,1,1,1,1,0,1
https,bitly.com,/a/warning,0,1,0,0,0,2,1,0,1,1,1,1,1,1
http,goodnessvanillalive.com,/xupx/chinko/index.php,0,2,1,0,0,1,0,1,1,1,0,1,0,1
http,gusp.pt,/olasa/driveup/df1300056d9b054301c0650015536105/login.php,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,previewphotos.16mb.com,/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,matchphotos021.96.lt,/index.htm,0,0,0,0,0,2,0,0,1,1,1,1,0,1
http,karikari.com.br,/wa_gallery/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,innoscript.nl,/paypal-customer/webapps/c74b1/websrc,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,searchtripdeals.com,/!!..HXtR77LffQ..!!/home/,0,0,0,0,0,1,0,1,1,1,1,1,0,1
http,platerom.ro,/mygenlvl/products/viewer.php,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,piewerks.com,/chinex/ogs/draft/mail.htm,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,festivalbecause.org,/boks/rap/olsag/almiu.html,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,superhousepictures.com,/dhl/awb/tracking/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,liceosanconrado.cl,/836gsg5/casts/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
https,verifyonline.live,/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,oa.ying-zhuo.com,/bbsnew/utrasfc/harghi.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
https,goo.gl,/dJIYS9,0,1,0,0,0,0,1,0,1,1,0,1,0,1
http,eveannlovero.com,/modules/footer/mp/autoexcel/excel/index.php,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,www.100clubchicago.org,/asset/office/350/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,paypal.gb-ppsweb.com,/sd/confirm.php,0,2,0,0,1,2,0,1,1,1,1,1,0,1
https,www.polyplanltd.com,/js/en/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,hubenbartl.at,/www.google.com/,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,www.radaradt.com,/portal/libraries/gantry/facets/menu/themes/touch/esp//mxea.php,0,1,0,1,0,2,1,1,1,1,0,1,0,1
http,www.ecutrack.com,/box1/dropbx.php,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,gsl.xiyoukeji.com,/ueditor/feed/zabbbbbbi.html,0,0,0,0,0,2,0,1,1,1,0,1,0,1
http,manieyt.tk,/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,amazon-check-81.de-support.ru,/vetos/anmelden.php,0,1,0,0,1,2,0,1,1,1,1,1,0,1
http,manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541.divinityhousingprojects.com,/7ae1c6c2293e74bc814747a63bde302f/login.html,0,1,0,0,0,1,0,1,1,1,1,1,0,1
http,omahcorp.co.id,/dx/b0028c287609714d60df89942ca88094/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,deltaseguridadbolivia.com,/img/public/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,igforweddingpros.com,/hhhhhhh/driveup/66dc158d3547ff71bd59d802589a4704/login.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,omahcorp.co.id,/dx/012962f7ce4c0854415e6bd264535560/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,i-house.se,/wp-trackback/en/,0,1,0,0,1,0,0,1,1,1,0,1,0,1
http,cic.com.jo,/libraries/openid/Auth/OpenID/system/login.php,0,1,0,0,0,1,0,2,1,1,0,1,0,1
http,ad-blockeds.com,/--/www.impots.gouv.fr/file/dd14aa66803d699fee4b16424002d39d/,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,ad-blockeds.com,/--/www.impots.gouv.fr/file/cf036cb9af9ed6833821231c37a85a51/,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,town-el.com,/images/metalware/xkzero/docusign.com/ldcs/index.php,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,www.scoreyourexback.com,/aol.net/www.aol.com/,0,0,0,0,0,1,0,1,1,1,1,1,0,1
http,nanotechnopolis.com,/validdocument/f4d2dfb73a486890c95a3b59d9090b5f/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,saughallmassie.org,/we/seniorpeoplemeet/v3/login.html,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,www.paypal-resolveds.com.informations-payments.nut.cc,/webapps/11fe9/websrc,0,1,0,0,1,1,0,2,1,1,0,1,0,1
http,uesi.aesbiz.com,/wp-content/themes/twentyfifteen/inc/monn.htm,0,2,0,0,0,2,0,2,1,1,0,1,0,1
http,www.lhndemo.com,/wp-css/update.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,www.abcroadandlockassistance.com,/IWA/GD/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.sanitaire-express.fr,/skin/frontend/AdobeVerify/index.html,0,2,0,0,1,2,0,1,1,1,0,1,0,1
http,www.eventhire4u.com,/parosky/c20fc985e383229ad100f434ac404397/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,crimsonadvisorygroup.com,/wp-admin/online-banking/Cappi/last.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,crimsonadvisorygroup.com,/wp-admin/online-banking/Cappi/One360.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,hoiniki.by,/wp-content/ngg/modules/1/sa/admin.html,0,1,0,0,0,0,0,2,1,1,0,1,0,1
http,hoiniki.by,/wp-content/ngg/modules/1/sa/index.php,0,2,0,0,0,0,0,2,1,1,0,1,0,1
http,www.nnordson.com,/%7b%7d/781687308acaa5e461dab88736b39e34/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,brimkers.com,/ausinvcontracts/ms/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,shop.luigibaldo.com,/cloud/logintoyouraccount.securebilling/mi/index/web/,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,shop.luigibaldo.com,/cloud/logintoyouraccount.securebilling/mi/index/web/,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,besame.com,/buscador/china/,0,0,0,0,0,0,0,2,1,1,0,1,0,1
https,tetedebois.ca,/wonderland/Gdoccc/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,freestyle.d934713.u-telcom.net,/Boa_Fud_2016/home/login.php,0,1,0,0,1,1,0,2,1,1,0,1,0,1
http,zovermedical.com.sa,/worthie/aptgd/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,cic.com.jo,/libraries/openid/Auth/OpenID/system/login.php,0,1,0,0,0,1,0,2,1,1,0,1,0,1
http,nanotechnopolis.com,/validdocument/38db23899b2225acc540a2cc9b4dae45/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,nanotechnopolis.com,/viewdocs/a09cfd617135eb9c20d0bb6fd6cdd9c9/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,kohchang-holidays.com,/t-online/t0nline/user-verify.htm,0,2,0,0,1,0,0,1,1,1,0,1,0,1
http,www.web2sale.com,/wordpress/wp-content/upgrade/pnc.htm,0,2,0,0,0,2,0,1,1,1,0,1,0,1
http,capsilab.com,/wp-admin/css/colors/adobepdf/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,scoreyourexback.com,/aol.net/www.aol.com/index.htm,0,2,0,0,0,1,0,1,1,1,1,1,0,1
https,deliziedallasicilia.com,/view2/file/index.php,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,www.apple2api.com,/indexx.html,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,hoiniki.by,/wp-content/ngg/modules/1/sa/admin.html,0,1,0,0,0,0,0,2,1,1,0,1,0,1
http,hoiniki.by,/wp-content/ngg/modules/1/sa/admin.html,0,1,0,0,0,0,0,2,1,1,0,1,0,1
http,fsdressbd.com,/Resources/libraries/KJI/crypt/index.html,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,usnnvery.hol.es,/US.BANK/USDB/Home/home/auth/,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,d662653.u-telcom.net,/gggg/ayo1/,0,0,0,0,1,0,0,2,1,1,0,1,0,1
http,abcroadandlockassistance.com,/IWA/GD/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,d662653.u-telcom.net,/ggg/ayo1/,0,0,0,0,1,0,0,2,1,1,0,1,0,1
http,lhndemo.com,/wp-css/update.html,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,town-el.com,/images/furniture/living-room/nrpgroup/docusign.com/ldcs/index.php,0,1,0,0,1,2,0,1,1,1,1,1,0,1
http,zip.net,/bltHKt,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,desertsportswear.com,/bankofamerica.com/c90da847db9803c2dc7bc28bfb1f52fc/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,desertsportswear.com,/bankofamerica.com/b3bd4cd09ccfad2b4cc886674ed0f034/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,desertsportswear.com,/bankofamerica.com/0851e47ba18dffc71d7473a5d26ede59/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
https,1drv.ms,/xs/s!AvfOtwj8HUk3lALJBGk-H9s1dhiC,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,ardobiejewska.pl,/libraries/phputf8/mbstring/adb/nix.html,0,2,0,0,0,0,0,1,1,1,0,1,0,1
https,mkt-santa.000webhostapp.com,/app/dados.php,0,0,0,0,1,2,0,0,1,1,0,1,0,1
https,protokolo.com,/plugins/system/highlight/highlight.html,0,2,0,0,0,0,0,2,1,1,0,1,0,1
http,www.southerncomfortmechanical.ca,/confirmation-account/information-account.updates/webapps/2f93a/websrc,0,1,0,0,0,2,0,1,1,1,0,1,0,1
https,novotelbd.asia,/blooding/drpbdocs/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,sll.well.com.mangtonics.in,/WellsNew/,0,0,0,0,0,1,0,1,1,1,1,1,0,1
http,bestincs.com,/Dropbox/Dropbox/Dropbox/WS/8544b70514b0449d008c7091a66d58f9/contlnue.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,confluentc.com,/images/excelfile/74432a853b79550cdab03dbb6bbd3497/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,revistatourgourmet.com,/tmp/mail-box/TnpBNE16VTFPRGc1/,0,2,0,0,0,0,1,2,1,1,0,1,0,1
http,capsilab.com,/wp-admin/css/colors/midnight/adobepdf/error.html,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,www.nnordson.com,/%7b%7d/1ccc2a9663830e10a51f54c41ff20bfd/,0,2,0,0,0,0,0,1,1,1,1,1,0,1
http,cover-acct6445.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
https,wildfor.life,/share/139/html/dfvAGds/doc147/74353cee37c9ecb6a451bc954bafca10/,0,1,0,0,0,0,0,2,1,1,0,1,0,1
https,daydo-app.com,/ibeacon/configuration/Billing/information/verification/secure/center/amz/moises/4da943b781212f12af6a38cec88316f4/welog.php,0,1,0,0,1,0,0,1,1,1,0,1,0,1
http,www.ornamentmania.com,/lib/gdoc-secure/gtex,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,ioannasakellaraki.com,/log/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,hetys.com,/1/1/3a05e762b509f0ce34759e521fab7ff5/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,centreforcorporatecoaching.com,/okaposa/engauto189/mailbox/mailbox/,0,1,1,0,0,0,0,1,1,1,0,1,0,1
http,ansti.org,/email/gmail/login.php,0,0,0,0,0,0,0,2,1,1,0,1,0,1
http,lilistephens.com,/2017/5634/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/f9a9ed0650facc5c38a2e610e70531cc/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/ecf6e39f4c4c31ce30a7ab3b73013d63/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/cb526d16caaa76162cf2058f1e4e13b0/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/66ec98fade446a1d5aaee83ecca64008/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,liceosanconrado.cl,/02364LOJD/casts/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/1f5b3affcbd626772a3bb23d1cbae1b9/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,michiganlegacyrun.org,/wp-includes/images/media/docs/0980832a9d883da9ec7411b5161fdee6/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,lambabajunior.com,/gaz/Googledrt1/login.php,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,www.contasinativas.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cs31547.tmweb.ru,/oferta.cliente,0,1,0,0,1,1,0,1,1,1,1,1,0,1
http,www.adsensemart.com,/dp/ayo1/ayo1/,0,0,0,0,0,0,1,1,1,1,1,1,0,1
http,almihrab.com.my,/dhl/adobelatest/adobe/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,acr.suisscard.ch.secure3.registrierung.suisstip.info,/,0,2,0,0,0,1,0,1,1,1,1,1,0,1
https,murraylorri145.000webhostapp.com,/linkedsneed/index.html,0,2,0,0,0,2,0,0,1,1,0,1,0,1
http,ativar-cadastro.pe.hu,/ml/ml/mercadolivre/,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,madilina.com,/wordpress/error_txt/validate.htm,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,internetbod.com,/pod/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,cover-acct0020.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,cover-acct5438.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,77.194.54.247,/wordpress/online.hmrc.gov.uk/index.php,1,2,0,0,0,1,0,1,1,1,0,1,0,1
